"applicability","applicability_Completed","Awareness_1","Awareness_2","Awareness_3","Awareness_4","Awareness_5","Awareness_6","Awareness_7","Awareness_8","Awareness_Completed","Awareness_Score_Total","comments","Course_Duration","Course_Name","crisis_aware","crisis_aware_Completed","crisis_explain","crisis_explain_Completed","crisis_learnt","crisis_learnt_Completed","Current_Year","Duration_Seconds","Experience_1","Experience_2","Experience_3","Experience_4","Experience_5","Experience_6","Experience_7","Experience_8","Experience_Completed","Experience_Score_Total","Finished","Full_Part","Gender","ID","include","Knowledge_1","Knowledge_2","Knowledge_3","Knowledge_4","Knowledge_5","Knowledge_6","Knowledge_7","Knowledge_8","Knowledge_Completed","Knowledge_Score_Mean","Knowledge_Score_Total","os_explain","os_explain_Completed","os_learnt","os_learnt_Completed","Perception_1","Perception_10","Perception_11","Perception_12","Perception_13","Perception_14","Perception_15","Perception_16","Perception_2","Perception_3","Perception_4","Perception_5","Perception_6","Perception_7","Perception_8","Perception_9","Perception_Completed","Perception_Score_Mean","Perception_Score_Total","Progress","PTY","PTY_Other","timepoint","UKRN","understanding_crisis","Uni"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,1,1,1,1,"Year 1",1310,0,0,0,1,0,0,1,0,1,2,1,NA,"2",3,1,1,1,1,1,1,1,1,1,1,1,8,0,1,0,1,2,1,2,1,0,1,-1,0,1,1,1,1,1,2,1,2,1,1,16,100,NA,NA,3,"UKRN","the results of classic studies cannot be replicated so their reliability is questioned","UKRN09"
0,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 2",6061,1,1,1,1,1,1,0,1,1,7,1,NA,"2",4,1,1,1,2,1,-2,-1,1,1,1,0.5,4,1,1,0,1,2,1,2,1,0,-1,-1,-2,2,0,1,0,-1,1,1,1,1,0.4375,7,100,NA,NA,3,"UKRN","","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 2",1313,0,0,0,0,0,0,0,1,1,1,1,NA,"2",5,1,0,-1,1,1,-1,0,1,1,1,0.25,2,1,1,1,1,1,0,2,-2,2,-1,1,0,1,1,-1,0,2,1,-1,2,1,0.5,8,100,NA,NA,3,"UKRN","","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,0,1,1,1,"Year 2",2754,0,0,1,0,0,1,0,1,1,3,1,NA,"2",6,1,1,1,1,0,-1,-1,2,2,1,0.625,5,0,1,1,1,2,-1,0,2,1,0,0,-1,1,1,1,1,1,2,2,2,1,0.875,14,100,NA,NA,3,"UKRN","It refers to the concern of how accurate findings would be when replicating a study; whether or not it would give similar results when using the same exact methods and procedures","UKRN09"
1,1,1,NA,1,1,NA,1,NA,1,0,NA,"",NA,NA,0,1,NA,0,0,1,"Year 1",15076,0,0,1,0,0,1,0,1,1,3,1,NA,"1",7,1,1,-1,1,1,1,1,-1,1,1,0.5,4,1,1,1,1,2,1,1,-1,0,-1,0,-1,1,-1,1,-1,1,2,2,2,1,0.5,8,100,NA,NA,3,"UKRN","","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,1,1,0,1,"Year 2",1166,0,0,1,1,0,0,0,0,1,2,1,NA,"2",8,1,1,1,1,0,0,1,1,1,1,0.75,6,0,1,0,1,0,1,1,2,1,1,-1,0,1,0,1,1,1,-1,-1,1,1,0.5,8,100,NA,NA,3,"UKRN","belief that results of studies can't be reproduced and are wrong","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 2",938,0,0,1,0,1,0,0,0,1,2,1,NA,"2",9,1,1,-1,1,-2,-1,0,1,-1,1,-0.25,-2,0,1,0,1,1,1,1,-1,1,1,-1,-1,1,-1,0,1,0,2,1,1,1,0.4375,7,100,NA,NA,3,"UKRN","","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 2",379,0,0,0,0,0,0,0,1,1,1,1,NA,"2",10,1,2,0,1,0,2,1,1,1,1,1,8,1,1,1,1,-2,0,0,1,0,-1,2,-1,0,-1,0,-1,0,1,-1,0,1,-0.1875,-3,100,NA,NA,3,"UKRN","","UKRN09"
0,1,1,NA,1,1,NA,1,NA,1,0,NA,"",NA,NA,1,1,1,1,1,1,"Year 1",2352,0,0,1,0,0,0,0,0,1,1,1,NA,"2",11,1,2,2,2,2,-1,1,2,-2,1,1,8,0,1,0,1,1,2,1,2,1,0,0,-1,1,2,2,2,1,1,0,1,1,1,16,100,NA,NA,3,"UKRN","the crisis within psychological research concerning the credibility of research","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,1,1,1,1,"Year 2",3301,1,1,1,1,0,1,1,1,1,7,1,NA,"2",12,1,2,-1,1,-2,-2,-1,2,2,1,0.125,1,1,1,1,1,2,2,2,2,0,2,-1,-2,1,2,2,2,2,2,-1,2,1,1.1875,19,100,NA,NA,3,"UKRN","An issue where a lot of published research has issues with replication, meaning a lot of studies actually cannot be 'redone' by other researchers and produce similar results to the original. It is heavily emphasised today, due to the scientific method, that research should be designed in a manner where it can be reproduced by others (both experiment layout and results). This has made a lot of conventional studies invalid. ","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 1",1136,1,0,1,0,0,1,0,0,1,3,1,NA,"2",13,1,0,1,2,-1,0,2,0,2,1,0.75,6,0,1,0,1,1,-1,0,2,-1,-1,-1,0,1,1,1,2,2,2,2,1,1,0.6875,11,100,NA,NA,3,"UKRN","","UKRN09"
0,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,0,1,1,1,"Year 2",2018,0,1,0,1,1,0,1,0,1,4,1,NA,"2",14,1,1,1,1,-1,1,-1,0,0,1,0.25,2,1,1,1,1,1,-1,1,-1,1,-1,-1,-1,1,1,-1,-1,1,2,0,1,1,0.125,2,100,NA,NA,3,"UKRN","Certain studies having a problem of reproducibility","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,0,1,1,1,"Year 2",1762,0,0,1,0,1,1,1,1,1,5,1,NA,"1",15,1,1,1,2,0,-1,0,2,2,1,0.875,7,0,1,0,1,2,2,2,1,2,1,-1,-2,2,2,2,1,1,2,1,2,1,1.25,20,100,NA,NA,3,"UKRN","Previous scientific research cannot be replicated","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 2",5619,0,1,0,0,1,0,1,0,1,3,1,NA,"2",16,1,1,0,1,0,-1,1,1,1,1,0.5,4,1,1,0,1,2,2,2,1,0,0,1,2,1,1,1,1,1,1,0,1,1,1.0625,17,100,NA,NA,3,"UKRN","","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,1,1,1,1,"Year 1",4916,0,0,0,0,0,1,0,1,1,2,1,NA,"2",17,1,0,0,1,-1,-1,-1,1,1,1,0,0,1,1,1,1,2,1,1,2,1,1,0,0,2,1,-1,1,1,1,1,2,1,1,16,100,NA,NA,3,"UKRN","when data from a study cannot be repeated so therefore the results aren't reproducible","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,0,1,1,1,"Year 1",2029,0,1,1,1,1,0,0,1,1,5,1,NA,"2",18,1,1,0,0,-1,0,1,0,1,1,0.25,2,1,1,1,1,1,-1,0,0,0,0,1,-1,-1,-1,0,1,0,0,1,0,1,0,0,100,NA,NA,3,"UKRN","Problems in replicating studies ","UKRN09"
0,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,0,1,0,1,"Year 2",2428,0,0,1,0,0,0,0,0,1,1,1,NA,"2",19,1,1,0,1,-2,-2,1,1,1,1,0.125,1,0,1,0,1,2,-1,2,2,1,1,-1,-1,1,1,-1,1,1,1,-1,-1,1,0.4375,7,100,NA,NA,3,"UKRN","i am honestly not sure but if i was to guess it would be to do with researchers copying other researchers’ research and claiming their results are the same/ different without having consent from the original researcher about whether they could replicate or reproduce their study ","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,1,1,1,1,"Year 2",1700,0,0,1,0,0,1,1,1,1,4,1,NA,"2",20,1,1,1,1,0,-1,0,1,2,1,0.625,5,0,1,1,1,1,0,2,1,0,-1,-1,-1,1,2,0,-1,0,2,0,1,1,0.375,6,100,NA,NA,3,"UKRN","the replication crisis is where researchers would replicate studies that had been previously published but there would be methodological concerns and the replicability of the study wouldn't match the prior research","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 2",3038,0,0,0,0,0,0,0,1,1,1,1,NA,"2",21,1,2,2,0,-1,-2,-1,2,0,1,0.25,2,1,1,0,1,1,-2,2,2,0,2,-1,-2,2,2,2,0,0,0,0,1,1,0.5625,9,100,NA,NA,3,"UKRN","","UKRN09"
1,1,1,NA,1,NA,NA,1,1,1,0,NA,"",NA,NA,0,1,NA,0,0,1,"Year 2",2920,0,0,1,0,0,1,0,0,1,2,1,NA,"2",22,1,1,1,0,-1,-1,0,0,-1,1,-0.125,-1,0,1,0,1,1,-1,0,1,0,1,-1,-1,1,1,-1,0,0,1,0,-1,1,0.0625,1,100,NA,NA,3,"UKRN","","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 2",1935,0,0,0,0,0,0,0,1,1,1,1,NA,"2",23,1,1,-1,1,-1,1,1,1,1,1,0.5,4,1,1,0,1,2,-1,1,-1,1,-1,-1,0,-1,1,-1,2,0,2,0,2,1,0.3125,5,100,NA,NA,3,"UKRN","","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,1,1,0,1,"Year 2",1075,0,0,0,1,1,0,0,0,1,2,1,NA,"2",24,1,1,-1,-1,-1,-1,-1,-1,1,1,-0.5,-4,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0.75,12,100,NA,NA,3,"UKRN","the belief that results of many scientific studies can not be reproduced and so are likely to be wrong. ","UKRN09"
1,1,1,1,1,NA,NA,1,1,1,0,NA,"",NA,NA,1,1,1,1,1,1,"Year 2",3980,1,0,1,0,0,0,0,1,1,3,1,NA,"1",25,1,1,2,1,-1,-2,-2,1,2,1,0.25,2,0,1,1,1,1,-2,1,2,-1,-1,-1,-2,1,1,-1,1,1,1,0,1,1,0.125,2,100,NA,NA,3,"UKRN","how previously carried out studies can't be verified to test if their results are actually reliable and applicable to modern day society.","UKRN09"
1,1,1,1,1,NA,NA,1,NA,1,0,NA,"",NA,NA,1,1,0,1,1,1,"Year 1",3553,0,0,0,0,0,0,0,0,1,0,1,NA,"2",26,1,1,0,-1,-2,-1,0,1,0,1,-0.25,-2,1,1,1,1,1,-1,1,0,1,-1,-1,0,1,1,-2,-1,-1,1,0,-1,1,-0.125,-2,100,NA,NA,3,"UKRN","When a study is replicated in hope of finding the same results the second time round.","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,1,1,1,1,"Year 2",4821,0,1,0,1,1,0,1,0,1,4,1,NA,"2",27,1,0,-1,1,1,-1,0,1,1,1,0.25,2,1,1,1,1,2,1,-1,-1,0,-1,2,-2,2,-2,-2,0,2,0,2,2,1,0.25,4,100,NA,NA,3,"UKRN","Refers to a recent concern in psychology in which studies and results were falsifyde to achieve significant outcomes cohesive with predictions.","UKRN09"
0,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 2",1969,1,0,1,0,0,0,0,1,1,3,1,NA,"1",28,1,0,0,1,0,0,1,-1,0,1,0.125,1,1,1,0,1,1,1,0,2,0,0,0,2,-1,0,1,0,1,-1,0,1,1,0.4375,7,100,NA,NA,3,"UKRN","","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"No",NA,NA,1,1,1,1,1,1,"Year 1",1379,0,0,1,0,0,1,0,0,1,2,1,NA,"1",29,1,1,1,1,1,-1,-1,1,1,1,0.5,4,0,1,1,1,-1,1,0,1,1,0,0,-1,1,1,1,1,1,2,1,1,1,0.625,10,100,NA,NA,3,"UKRN","Some researchers are finding that their studies do not show the same results as prior studies","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 1",628,0,0,0,0,1,1,1,0,1,3,1,NA,"1",30,1,1,1,1,1,0,-1,-1,1,1,0.375,3,0,1,1,1,1,-1,-1,1,1,0,0,0,-1,-1,-1,-1,-1,1,-1,1,1,-0.1875,-3,100,NA,NA,3,"UKRN","","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 2",7902,0,0,0,0,0,1,1,0,1,2,1,NA,"2",31,1,-1,1,-1,-1,-1,-1,1,0,1,-0.375,-3,0,1,0,1,-1,0,1,2,0,1,-1,1,-1,1,2,0,0,1,1,0,1,0.4375,7,100,NA,NA,3,"UKRN","","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,1,1,1,1,"Year 2",9041,0,0,0,0,0,0,0,0,1,0,1,NA,"2",32,1,2,1,2,1,-1,1,1,2,1,1.125,9,1,1,1,1,2,1,2,2,2,-1,2,-2,2,2,2,2,1,2,2,2,1,1.4375,23,100,NA,NA,3,"UKRN","results of many scientific studies cannot be reproduced and are thus likely to be wrong","UKRN09"
0,1,1,1,NA,NA,1,1,NA,1,0,NA,"",NA,NA,0,1,NA,0,0,1,"Year 1",85719,0,1,0,0,0,0,0,0,1,1,1,NA,"1",33,1,-2,2,-1,-1,-1,-1,0,1,1,-0.375,-3,0,1,0,1,1,1,1,1,0,0,-1,-1,1,1,-1,1,1,1,2,1,1,0.5625,9,100,NA,NA,3,"UKRN","","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 1",5327,0,0,1,0,1,1,0,1,1,4,1,NA,"2",34,1,1,1,-1,-1,-2,0,1,0,1,-0.125,-1,1,1,0,1,2,1,1,-1,1,-2,-1,-2,1,1,0,1,0,2,1,2,1,0.4375,7,100,NA,NA,3,"UKRN","","UKRN09"
0,1,1,NA,1,1,1,1,1,1,0,NA,"",NA,NA,0,1,NA,0,0,1,"Year 2",5140,1,0,0,0,0,0,0,0,1,1,1,NA,"2",35,1,1,0,-2,2,2,-1,-1,0,1,0.125,1,0,1,0,1,1,0,2,2,0,-1,0,0,2,2,2,2,0,1,0,1,1,0.875,14,100,NA,NA,3,"UKRN","","UKRN09"
1,1,1,1,1,1,NA,1,NA,1,0,NA,"no",NA,NA,0,1,NA,0,0,1,"Year 2",844,1,1,0,0,0,0,0,0,1,2,1,NA,"2",36,1,2,1,1,-1,-1,1,0,1,1,0.5,4,1,1,1,1,1,0,0,2,0,0,-1,-1,1,1,2,1,1,0,-1,0,1,0.375,6,100,NA,NA,3,"UKRN","","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,0,1,1,1,"Year 1",894,0,0,0,0,1,0,0,1,1,2,1,NA,"2",37,1,1,-1,-1,-1,0,-1,0,1,1,-0.25,-2,0,1,0,1,0,-1,1,-1,1,-1,1,-1,-1,0,-1,1,-1,0,1,1,1,-0.0625,-1,100,NA,NA,3,"UKRN","the crisis is an ongoing methodological crisis in which has been found that the results of many scientific studies are hard to reproduce","UKRN09"
1,1,NA,NA,1,1,NA,NA,NA,1,0,NA,"N/A",NA,NA,1,1,1,1,1,1,"Year 1",1282,0,0,1,0,0,0,0,0,1,1,1,NA,"2",38,1,1,1,0,1,-1,-1,1,-2,1,0,0,1,1,1,1,1,1,1,1,2,-1,-1,-1,2,1,0,1,0,1,-1,1,1,0.5,8,100,NA,NA,3,"UKRN","Lack of studies being replicated effectively, as in not being replicated exactly or failing to reproduce original results","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,1,1,1,1,"Year 1",1122,0,0,0,0,0,0,0,0,1,0,1,NA,"2",39,1,2,2,2,2,-1,1,2,-1,1,1.125,9,1,1,1,1,2,2,2,0,2,1,-1,-1,1,1,2,2,0,2,1,2,1,1.125,18,100,NA,NA,3,"UKRN","Inability to replicate studies to produce the same findings as the originals ","UKRN09"
0,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 2",560,0,0,0,0,0,0,0,0,1,0,1,NA,"2",40,1,-1,1,1,-1,0,-2,1,1,1,0,0,0,1,0,1,-2,1,-1,1,-1,1,-1,-1,1,-1,1,-1,2,-2,1,-1,1,-0.1875,-3,100,NA,NA,3,"UKRN","","UKRN09"
1,1,1,NA,1,1,NA,NA,1,1,0,NA,"",NA,NA,1,1,0,1,1,1,"Year 2",2119,0,0,0,0,0,0,0,0,1,0,1,NA,"2",41,1,2,1,1,0,-1,1,2,2,1,1,8,1,1,1,1,1,2,2,2,1,2,0,-2,2,2,2,1,1,1,1,2,1,1.25,20,100,NA,NA,3,"UKRN","Older research findings being difficult to reproduce","UKRN09"
1,1,1,1,1,1,NA,NA,NA,1,0,NA,"",NA,NA,0,1,NA,0,0,1,"Year 1",3387,1,1,1,0,0,0,0,0,1,3,1,NA,"1",42,1,1,1,2,1,-1,-1,0,1,1,0.5,4,1,1,0,1,2,2,2,2,0,-2,0,-1,2,2,2,2,2,2,0,2,1,1.1875,19,100,NA,NA,3,"UKRN","","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,1,1,0,1,"Year 2",1910,1,1,1,1,0,1,1,1,1,7,1,NA,"2",43,1,1,-1,0,-2,-1,1,1,0,1,-0.125,-1,0,1,1,1,-1,-1,1,2,0,1,-1,-1,1,1,1,0,1,2,-1,1,1,0.375,6,100,NA,NA,3,"UKRN","That you can’t scientifically replicate specific findings and you can get different ones in the replication ","UKRN09"
0,1,NA,NA,1,NA,NA,1,NA,1,0,NA,"",NA,NA,0,1,NA,0,0,1,"Year 1",1431,0,0,1,0,0,0,0,0,1,1,1,NA,"2",44,1,1,1,1,-1,0,0,1,0,1,0.375,3,0,1,1,1,-1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0.5,8,100,NA,NA,3,"UKRN","","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 1",2858,0,0,1,0,0,0,1,1,1,3,1,NA,"2",45,1,2,2,0,1,2,2,0,2,1,1.375,11,0,1,0,1,2,1,2,0,2,-2,1,1,2,0,1,2,0,2,1,2,1,1.0625,17,100,NA,NA,3,"UKRN","","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 1",1685,0,0,1,1,0,1,0,1,1,4,1,NA,"1",46,1,2,2,1,-1,-1,1,1,1,1,0.75,6,0,1,0,1,2,0,1,2,1,-1,0,-2,2,-1,2,1,2,1,1,2,1,0.8125,13,100,NA,NA,3,"UKRN","","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 2",2456,0,0,0,0,0,0,0,0,1,0,1,NA,"2",47,1,1,1,0,-1,-2,1,-1,1,1,0,0,1,1,0,1,1,-1,-1,0,1,0,-1,-1,0,1,-1,1,0,1,0,1,1,0.0625,1,100,NA,NA,3,"UKRN","","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"nope",NA,NA,1,1,1,1,0,1,"Year 1",1585,0,0,1,1,0,0,0,0,1,2,1,NA,"1",48,1,2,2,2,-1,0,1,1,1,1,1,8,0,1,0,1,2,1,1,2,2,-2,1,-1,-1,2,1,1,1,1,0,1,1,0.75,12,100,NA,NA,3,"UKRN","when researchers can't replicate previous studies due to inadequate info/false statistics ","UKRN09"
0,1,1,1,1,NA,NA,1,NA,1,0,NA,"",NA,NA,1,1,1,1,1,1,"Year 2",2641,0,0,0,0,1,0,0,1,1,2,1,NA,"2",49,1,1,1,1,-1,-1,0,1,0,1,0.25,2,0,1,0,1,1,-1,1,-1,1,-1,1,0,-1,1,1,1,0,1,1,1,1,0.375,6,100,NA,NA,3,"UKRN","When results of many scientific studies are difficult or impossible to reproduce","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,1,1,1,1,"Year 1",1532,0,0,0,0,0,0,0,0,1,0,1,NA,"1",50,1,1,1,1,1,1,1,1,1,1,1,8,0,1,1,1,1,1,2,1,1,-1,0,-1,1,1,1,1,1,0,0,1,1,0.625,10,100,NA,NA,3,"UKRN","That the results of many studies have been done again and have not found the same results. ","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,0,1,1,1,"Year 1",1928,0,0,1,0,1,1,0,1,1,4,1,NA,"2",51,1,2,1,-2,-2,-2,-1,0,0,1,-0.5,-4,0,1,0,1,2,2,0,1,0,0,-2,-2,2,2,2,-1,-1,2,2,2,1,0.6875,11,100,NA,NA,3,"UKRN","The problem where scientific studies are difficult to replicate.","UKRN09"
1,1,1,1,1,NA,NA,NA,NA,1,0,NA,"",NA,NA,1,1,1,1,1,1,"Year 1",1871,0,0,0,0,0,0,0,0,1,0,1,NA,"2",52,1,2,2,-1,-1,0,1,0,2,1,0.625,5,0,1,1,1,2,2,0,2,0,-2,0,0,0,1,2,2,2,2,2,2,1,1.0625,17,100,NA,NA,3,"UKRN","Lots of results from previous scientific studies cant be reached again meaning they may be wrong","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,1,1,0,1,"Year 1",111239,0,0,1,0,1,1,0,1,1,4,1,NA,"1",53,1,1,0,2,-1,0,1,0,2,1,0.625,5,0,1,0,1,2,1,0,1,1,1,0,0,2,2,0,0,0,2,2,2,1,1,16,100,NA,NA,3,"UKRN","many scientific studies may not be able to be replicated so they could be likely to be wrong","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,1,1,1,1,"Year 1",3315,0,1,0,1,0,0,1,0,1,3,1,NA,"2",54,1,1,0,0,-1,0,0,0,1,1,0.125,1,1,1,1,1,1,-1,1,-1,1,0,0,0,1,0,0,0,0,1,0,0,1,0.1875,3,100,NA,NA,3,"UKRN","the results of many scientific studies are almost impossible to reproduce ","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,1,1,1,1,"Year 1",4376,0,0,1,0,1,1,0,1,1,4,1,NA,"1",55,1,2,0,2,0,-1,1,1,0,1,0.625,5,0,1,1,1,2,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0.6875,11,100,NA,NA,3,"UKRN","When studies findings are hard to replicate ","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,1,1,1,1,"Year 1",3287,1,0,0,0,0,0,0,0,1,1,1,NA,"2",56,1,2,2,2,2,0,1,2,-1,1,1.25,10,1,1,1,1,2,2,1,2,2,2,1,0,1,2,2,2,1,2,1,2,1,1.5625,25,100,NA,NA,3,"UKRN","Low amount of studies being successfully replicated, meaning that results may be invalid.","UKRN09"
1,1,1,1,1,NA,NA,1,1,1,0,NA,"",NA,NA,1,1,1,1,1,1,"Year 2",2598,1,0,1,0,0,1,0,0,1,3,1,NA,"1",57,1,1,1,-1,-2,0,1,1,1,1,0.25,2,0,1,0,1,1,1,2,2,2,2,0,0,1,1,1,1,1,1,-1,1,1,1,16,100,NA,NA,3,"UKRN","many past studies are hard to recreate and find the same results for","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,1,1,1,1,"Year 1",1500,0,0,1,0,1,1,0,1,1,4,1,NA,"3",58,1,2,1,0,-1,-1,-1,0,2,1,0.25,2,0,1,0,1,2,-1,0,0,-1,0,-1,-1,1,1,2,2,1,2,0,2,1,0.5625,9,100,NA,NA,3,"UKRN","many studies not being able to replicate each others results","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 2",2194,0,1,1,0,1,1,0,1,1,5,1,NA,"1",59,1,1,1,1,0,-2,-1,0,1,1,0.125,1,1,1,1,1,1,1,1,2,1,0,-1,-1,1,1,0,1,0,1,-1,1,1,0.5,8,100,NA,NA,3,"UKRN","","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 2",1610,0,1,1,0,0,0,0,0,1,2,1,NA,"2",60,1,1,1,1,1,-1,-1,0,0,1,0.25,2,1,1,0,1,1,1,2,0,0,0,0,-1,0,1,1,1,0,1,1,1,1,0.5625,9,100,NA,NA,3,"UKRN","","UKRN09"
0,1,NA,NA,1,NA,1,1,1,1,0,NA,"",NA,NA,0,1,NA,0,0,1,"Year 1",2302,0,0,1,1,1,1,1,1,1,6,1,NA,"1",61,1,1,1,0,-2,-2,1,0,1,1,0,0,0,1,0,1,1,0,2,0,1,-2,-2,-2,2,1,0,0,0,1,-1,0,1,0.0625,1,100,NA,NA,3,"UKRN","","UKRN09"
1,1,1,1,1,NA,NA,1,NA,1,0,NA,"",NA,NA,0,1,NA,0,0,1,"Year 2",1705,1,1,1,0,0,1,0,0,1,4,1,NA,"2",62,1,1,0,1,-1,-2,1,0,1,1,0.125,1,1,1,0,1,2,2,1,2,0,1,-1,-1,1,1,-2,0,1,1,-1,1,1,0.5,8,100,NA,NA,3,"UKRN","","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 1",2348,0,0,1,0,0,1,0,0,1,2,1,NA,"2",63,1,1,1,1,-2,-2,0,0,0,1,-0.125,-1,0,1,1,1,1,-1,0,1,0,1,-1,-1,1,2,1,0,0,2,1,0,1,0.4375,7,100,NA,NA,3,"UKRN","","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"no",NA,NA,1,1,1,1,1,1,"Year 1",1937,1,0,0,1,0,0,1,0,1,3,1,NA,"2",64,1,1,1,2,1,-2,1,1,2,1,0.875,7,1,1,0,1,2,1,1,1,2,2,-1,-2,1,2,2,1,2,2,0,1,1,1.0625,17,100,NA,NA,3,"UKRN","replication crisis is when past research findings can't be reproduced due to various factors","UKRN09"
0,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 2",245,0,0,0,0,0,0,0,0,1,0,1,NA,"2",65,1,-1,0,-1,-1,0,-1,1,-1,1,-0.5,-4,0,1,0,1,0,0,-1,0,0,0,-1,0,0,-1,0,0,1,0,0,0,1,-0.125,-2,100,NA,NA,3,"UKRN","","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,0,1,NA,0,0,1,"Year 1",938,0,0,1,0,0,1,0,0,1,2,1,NA,"2",66,1,-2,-2,1,-1,0,1,0,1,1,-0.25,-2,0,1,0,1,1,0,1,1,0,0,-1,0,1,1,0,1,0,1,0,1,1,0.4375,7,100,NA,NA,3,"UKRN","","UKRN09"
1,1,1,1,1,1,1,1,NA,1,0,NA,"",NA,NA,0,1,NA,0,0,1,"Year 1",1527,1,0,1,0,1,1,0,1,1,5,1,NA,"1",67,1,-2,-1,0,-1,-2,1,1,0,1,-0.5,-4,0,1,0,1,2,0,1,1,0,-1,-1,-1,1,0,0,1,1,1,1,0,1,0.375,6,100,NA,NA,3,"UKRN","","UKRN09"
1,1,1,1,1,1,1,1,1,1,1,8,"",NA,NA,1,1,0,1,1,1,"Year 1",1474,0,0,0,0,0,0,0,0,1,0,1,NA,"2",68,1,1,1,1,1,-2,-1,1,1,1,0.375,3,0,1,1,1,1,1,1,1,1,-1,1,-1,1,1,-1,1,1,1,1,1,1,0.625,10,100,NA,NA,3,"UKRN","not being able to replicate famous studies ","UKRN09"
