"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q1","Q5","Q6","Q26","Q14","Q9","Q9_3_TEXT","Q15","Q2nd.Year9","Q8","Q17","Q11","Q12","Q13","Q28_1","Q28_2","Q28_3","Q28_4","Q28_5","Q28_6","Q28_7","Q28_8","Q28_9","Q28_10","Q28_11","Q28_12","Q28_13","Q28_14","Q28_15","Q28_16","Q18.1_1","Q18.1_2","Q18.1_3","Q18.1_4","Q18.1_5","Q18.1_6","Q18.1_7","Q18.1_8","Q18.2_1","Q18.2_2","Q18.2_3","Q18.2_4","Q18.2_5","Q18.2_6","Q18.2_7","Q18.2_8","Q22","Q23","Q31","Q32","Q34","Q35","Q36","Q37","Q38","Q39","Q40","Q41","Q42","Q48","Q47"
"406","22/03/2022 13:37","22/03/2022 14:04","0","100","1632","1","22/03/2022 14:04","R_a4NzEJ5iqr6AFe9","anonymous","EN","1","","UKRN06","","","","","","2nd Year","","","","","2","4","1","5","2","4","2","5","3","4","2","4","2","3","3","3","3","1","1","1","1","","","1","1","1","0","1","0","0","0","1","1","4","2","5","3","2","5","2","4","1","1","This is when researchers are unable to find the same findings as stated in previous research despite using the same method.","1","1","1","No"
"407","23/03/2022 07:32","23/03/2022 07:45","0","100","793","1","23/03/2022 07:45","R_1JRqJnfemSI0BN3","anonymous","EN","1","","UKRN06","","","","","","2nd Year","","","","","2","4","3","4","4","4","4","3","4","4","3","4","4","4","3","4","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","4","3","5","2","4","4","3","4","1","1","results cannot be reproduced ","3","1","1",""
"408","23/03/2022 08:35","23/03/2022 09:44","0","100","4143","1","23/03/2022 09:44","R_21olanDhXEXRfEZ","anonymous","EN","1","","UKRN06","","","","","","1st Year","","","","","2","5","1","3","2","2","3","3","3","4","3","4","1","3","3","2","5","","","1","1","","1","","1","0","0","1","1","0","1","0","1","5","2","2","4","5","1","3","4","2","","","2","2","3",""
"409","23/03/2022 09:26","23/03/2022 09:54","0","100","1673","1","23/03/2022 09:54","R_1qanX0hMvjrWvzX","anonymous","EN","1","","UKRN06","","","","","","1st Year","","","","","1","5","3","4","2","3","4","5","4","5","4","4","1","3","4","2","5","1","1","1","1","1","1","1","1","0","1","0","1","0","1","0","0","5","2","5","4","4","1","2","4","3","","","1","1","1",""
"410","23/03/2022 09:20","23/03/2022 10:07","0","100","2835","1","23/03/2022 10:07","R_YWTXBCAqAomNXDX","anonymous","EN","1","","UKRN06","","","","","","1st Year","","","","","2","4","2","3","2","4","2","4","3","4","2","3","1","4","3","3","4","","","1","1","","1","","1","0","0","0","1","0","1","0","0","3","4","4","3","4","2","3","4","3","","","3","3","1",""
"411","23/03/2022 11:50","23/03/2022 12:14","0","100","1427","1","23/03/2022 12:14","R_WCEAEoA97nGDA8F","anonymous","EN","1","","UKRN06","","","","","","2nd Year","","","","","2","5","1","5","1","5","3","5","2","4","2","4","1","4","1","3","4","1","","1","1","","","1","1","0","0","1","0","0","0","1","0","5","1","5","1","4","5","1","3","1","1","that the results of a large number of published studies cannot be replicated","2","3","1",""
"412","23/03/2022 13:02","23/03/2022 13:24","0","100","1360","1","23/03/2022 13:24","R_1QuR3kfeAN4xIoz","anonymous","EN","1","","UKRN06","","","","","","2nd Year","","","","","2","4","2","2","2","4","2","4","4","2","3","5","3","5","4","2","4","1","1","1","1","1","1","1","1","0","1","0","1","1","1","0","0","4","4","3","2","5","2","1","4","1","1","results can't be reproduced","2","2","1",""
"413","16/03/2022 14:13","16/03/2022 15:03","0","86","2984","0","23/03/2022 15:03","R_2cqF8dWJGsFTRE0","anonymous","EN","1","","UKRN06","","","","","","1st Year","","","","","2","5","2","4","3","3","3","4","2","4","2","4","1","4","2","2","4","1","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","5","2","5","2","4","2","2","4","3","","","1","3","1",""
"414","24/03/2022 08:11","24/03/2022 08:47","0","100","2147","1","24/03/2022 08:47","R_2SCy4qNfyyvPPW5","anonymous","EN","1","","UKRN06","","","","","","2nd Year","","","","","1","5","2","5","2","4","2","5","1","5","1","2","2","4","4","4","5","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","5","1","5","1","3","4","3","4","1","1","researchers publishing findings with methods that do not replicate/reproduce","1","1","1",""
"415","24/03/2022 09:09","24/03/2022 09:28","0","100","1155","1","24/03/2022 09:28","R_O9cc1gcYOQXXxS1","anonymous","EN","1","","UKRN06","","","","","","1st Year","","","","","2","5","2","3","2","4","3","5","2","5","1","5","1","4","1","3","4","1","1","1","1","1","1","1","1","0","0","1","0","0","0","1","1","4","2","4","3","4","3","2","4","1","1","The fact that majority of studies that have been published have been attempted to be replicated, and the results of the follow-up study have not been similar to the original study- therefore suggesting that reliability of research is difficult to establish.","3","1","1",""
"416","24/03/2022 09:30","24/03/2022 09:44","0","100","831","1","24/03/2022 09:44","R_1hLlxOu8VliJ3Sq","anonymous","EN","1","","UKRN06","","","","","","1st Year","","","","","1","5","1","4","1","5","1","2","5","2","3","5","1","4","4","4","4","1","","1","1","","1","1","1","0","0","0","0","0","0","0","0","5","1","5","4","4","4","4","4","1","2","the growing notion that many scientific studies cannot be replicated and are thus likely to be wrong/unreliable.","2","2","1",""
"417","24/03/2022 10:11","24/03/2022 10:33","0","100","1272","1","24/03/2022 10:33","R_2dMRTe9fswe6sGx","anonymous","EN","1","","UKRN06","","","","","","2nd Year","","","","","2","4","2","4","2","3","3","4","4","4","2","4","1","4","1","2","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","4","2","4","2","2","4","2","3","1","1","Lots of psychological studies showing a significant effect in the original paper did not replicate later","1","1","1",""
"418","24/03/2022 11:10","24/03/2022 11:46","0","100","2127","1","24/03/2022 11:46","R_2rC9bqcNBgkn8FY","anonymous","EN","1","","UKRN06","","","","","","1st Year","","","","","2","5","1","4","1","5","2","5","2","5","2","3","1","3","4","3","4","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","0","5","2","4","4","4","4","2","3","2","","","1","1","1",""
"419","24/03/2022 10:17","24/03/2022 12:04","0","100","6415","1","24/03/2022 12:04","R_2wozy75eBNJMr1l","anonymous","EN","1","","UKRN06","","","","","","1st Year","","","","","1","5","1","5","1","4","3","5","3","5","2","5","4","3","4","3","3","1","1","","","","1","","","0","0","0","0","0","0","0","0","3","3","4","3","4","3","1","3","2","","","1","3","3",""
"420","24/03/2022 14:18","24/03/2022 15:02","0","100","2641","1","24/03/2022 15:02","R_6uvH63xj97DXoYh","anonymous","EN","1","","UKRN06","","","","","","2nd Year","","","","","3","3","2","4","4","4","3","5","1","5","2","5","1","4","1","2","5","1","1","1","1","","1","1","1","1","1","0","0","0","0","1","1","5","2","4","2","5","2","1","5","1","1","Not being able to get the same finding as the original researcher even though reproduced the experiment multiple times following exactly the procedure described in the original researcher's paper.","1","1","1",""
"421","24/03/2022 20:53","24/03/2022 21:14","0","100","1277","1","24/03/2022 21:14","R_3fIQRv5tL2cdRcr","anonymous","EN","1","","UKRN06","","","","","","1st Year","","","","","2","5","2","3","2","4","2","5","2","5","2","3","2","4","3","2","2","1","","1","","","","","1","0","0","1","0","0","0","0","0","4","2","4","3","4","2","2","4","3","","","3","2","1",""
"422","25/03/2022 04:41","25/03/2022 05:10","0","100","1729","1","25/03/2022 05:10","R_2fjiWu76jOkfuUg","anonymous","EN","1","","UKRN06","","","","","","1st Year","","","","","2","5","2","5","1","4","2","5","1","5","1","4","1","5","5","3","5","","","1","","","","","1","0","0","1","0","0","0","0","1","4","4","5","5","4","4","4","4","1","1","results of some previous studies cannot be replicated, so the theories devised may be wrong","2","2","1",""
"423","25/03/2022 06:17","25/03/2022 06:40","0","100","1370","1","25/03/2022 06:40","R_22P8jaPC91gOcz5","anonymous","EN","1","","UKRN06","","","","","","1st Year","","","","","2","4","2","3","4","3","3","5","4","5","5","4","1","3","3","2","4","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","2","2","5","3","4","4","2","3","1","1","This is when previous research was replicated by other researchers who found there an issue within the results reported before. Studies' claims were not able to be reproduced by later researchers. ","3","3","1",""
"424","24/03/2022 11:04","25/03/2022 07:44","0","100","74395","1","25/03/2022 07:44","R_9EVfZTcEkuwYeEF","anonymous","EN","1","","UKRN06","","","","","","1st Year","","","","","1","5","1","5","1","5","1","5","3","5","1","5","1","5","2","2","5","","1","1","","","","1","1","0","0","0","0","0","0","0","0","5","1","4","1","5","4","2","3","1","1","findings are not able to be produced exactly ever. ","2","2","1",""
"425","25/03/2022 05:55","25/03/2022 08:48","0","100","10399","1","25/03/2022 08:48","R_1dtX6VeMnvMYIrm","anonymous","EN","1","","UKRN06","","","","","","1st Year","","","","","2","5","1","3","2","4","2","5","3","4","3","3","3","3","4","2","4","1","1","1","","","1","","1","0","0","1","0","0","1","0","1","4","2","4","3","4","4","3","4","2","","","3","1","3",""
"426","25/03/2022 08:41","25/03/2022 09:08","0","100","1594","1","25/03/2022 09:08","R_2cngbdisYPwwg10","anonymous","EN","1","","UKRN06","","","","","","2nd Year","","","","","2","4","2","4","1","5","1","4","2","5","1","4","1","5","4","3","4","1","1","1","","1","1","1","1","1","0","0","0","0","1","1","1","4","2","5","2","4","5","2","4","2","","","1","2","1",""
"427","25/03/2022 09:42","25/03/2022 10:00","0","100","1057","1","25/03/2022 10:00","R_1exTV23TfodBzIr","anonymous","EN","1","","UKRN06","","","","","","2nd Year","","","","","2","4","1","4","3","3","4","4","4","4","2","3","2","4","3","2","2","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","4","5","5","1","1","5","1","3","1","1","new research cannot replicate result of past research","1","1","1",""
"428","26/03/2022 06:55","26/03/2022 07:26","0","100","1866","1","26/03/2022 07:26","R_2tAo4MTDKqXHH2F","anonymous","EN","1","","UKRN06","","","","","","1st Year","","","","","2","4","1","4","1","3","3","5","2","4","3","1","1","3","2","1","3","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","4","3","5","3","3","4","2","4","2","","","1","1","1",""
"429","27/03/2022 13:31","27/03/2022 13:59","0","100","1686","1","27/03/2022 13:59","R_1puNCcrbQnUeLxE","anonymous","EN","1","","UKRN06","","","","","","2nd Year","","","","","2","4","2","4","1","1","2","5","2","5","1","4","4","4","5","2","4","1","1","1","1","1","1","1","1","1","1","1","0","0","1","1","1","4","4","4","2","4","4","4","5","1","1","No studies are being replicated due to malpractice.","1","1","1",""
"430","25/03/2022 08:21","25/03/2022 08:55","0","97","2051","0","01/04/2022 08:55","R_UACFE4W3r4EqXJL","anonymous","EN","1","","UKRN06","","","","","","3rd Year","","","","","1","1","1","5","1","5","1","5","1","5","1","5","1","5","1","2","5","1","1","","1","","","1","1","0","0","0","0","0","0","0","1","5","2","5","3","2","4","1","5","1","1","The sudden influx/ realisation that a large proportion of studies, including famous/ landmark studies, were failing to replicate. were ","1","1","1",""
"431","02/03/2022 05:09","02/03/2022 05:42","0","100","2019","1","02/03/2022 05:42","R_3MAKFqjLAjxV5fx","anonymous","EN","1","","UNI62","","","","","","3rd Year","","","","","2","5","1","3","2","1","3","4","3","4","2","5","1","4","1","3","3","1","1","1","1","1","","1","1","0","0","1","1","0","0","1","0","1","2","5","1","2","5","1","1","1","1","When 'classic' research was attempted to be more recently replicated, the majority of the firmly held/consensus conclusions were found to not be replicable. This made scientists question the quality of the evidence and research methods of the early studies, and whether they were accepted as gospel too easily.","1","1","1",""
"432","02/03/2022 08:43","02/03/2022 08:43","0","8","22","0","09/03/2022 08:43","R_11jxXWS9albTlTg","anonymous","EN","1","","UNI62","","","","","","0","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","",""
"433","07/03/2022 15:08","07/03/2022 15:23","0","49","870","0","14/03/2022 16:23","R_1guryaqZWiFXsus","anonymous","EN","1","","UNI62","","","","","","0","","","","","2","3","4","4","2","2","2","4","3","2","2","3","1","4","2","1","4","1","1","1","","1","1","1","1","0","0","0","0","0","0","0","0","1","3","3","4","4","5","2","3","1","1","When replications of studies are not finding the same results as the original studies. This is a problem in many sciences, but especially within psychology.","1","1","1",""
"434","01/03/2022 10:28","01/03/2022 11:05","0","100","2207","1","01/03/2022 11:05","R_1hHk0WguTNBknQs","anonymous","EN","1","","UNI62","","","","","","3rd Year","","","","","2","5","1","4","2","4","1","3","3","5","1","5","1","5","1","3","4","1","","1","1","1","","1","1","0","0","1","0","0","0","1","0","5","1","4","1","3","2","1","4","1","1","It where many foundational studies are not being replicated by other labs when methods are copied","1","2","1","May just be me but I feel my specific learning disability alienates me from statistics in my university course as even if I know the methods trying to use all the new symbols, abbreviations and even trying to put in the numbers correctly is a struggle  "
"435","01/03/2022 15:50","01/03/2022 16:11","0","100","1296","1","01/03/2022 16:12","R_2aULP7BLDuk8Mxq","anonymous","EN","1","","UNI62","","","","","","3rd Year","","","","","2","5","1","4","1","4","1","4","4","3","1","5","1","3","2","2","2","1","1","1","1","1","1","1","1","0","0","1","0","0","0","1","1","5","1","4","1","2","5","1","2","1","1","That a lot of Çƒ˙successfulÇƒ˘ psychology studies have been unable to be replicated (I believe it may be as high as 50%) ","1","1","1",""
"436","08/03/2022 05:08","08/03/2022 05:34","0","100","1544","1","08/03/2022 05:34","R_3ez6dhAe42JtpWn","anonymous","EN","1","","UNI05","","","","","","3rd Year","","","","","2","5","1","3","2","4","1","4","2","4","5","5","1","2","1","1","2","1","","1","","1","1","1","1","0","0","1","0","0","0","1","1","4","2","5","2","4","1","1","2","1","1","Studies are unable to be replicated and therefore the results might be wrong ","2","3","1",""
"437","08/03/2022 05:09","08/03/2022 05:37","0","64","1682","0","15/03/2022 06:37","R_zUbwFq0VniR6WPf","anonymous","EN","1","","UNI05","","","","","","0","","","","","2","4","2","4","2","4","2","5","2","4","2","4","2","3","3","2","4","","","","","","1","","1","0","0","0","0","1","0","1","0","5","2","4","4","4","4","2","4","3","","","2","3","1",""
"438","15/03/2022 09:01","15/03/2022 09:51","0","100","2986","1","15/03/2022 09:51","R_2ypzI9C4G5n42cf","anonymous","EN","1","","UNI05","","","","","","1st Year","","","","","2","5","2","4","2","4","3","5","1","5","4","5","2","3","5","1","5","","","1","","","","","","0","0","1","0","0","0","0","0","1","2","4","5","5","2","2","4","2","","","2","3","3",""
"439","08/03/2022 06:30","08/03/2022 06:51","0","100","1285","1","08/03/2022 06:51","R_25AgN7VS2jvnYEu","qr","EN","1","","UNI05","","","","","","1st Year","","","","","2","4","3","4","3","4","2","4","3","3","2","5","2","3","4","2","4","","","1","","","","","1","0","0","1","0","0","0","0","0","4","3","4","5","4","2","1","3","3","","","2","3","1",""
"440","08/03/2022 09:05","08/03/2022 09:27","0","100","1312","1","08/03/2022 09:27","R_XYwtjfUFQ4a5afL","qr","EN","1","","UNI05","","","","","","2nd Year","","","","","2","5","1","5","5","5","1","5","3","4","1","5","2","5","5","5","5","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","1","4","1","1","5","3","3","1","1","2","","","1","1","1",""
"441","09/03/2022 04:57","09/03/2022 05:27","0","100","1811","1","09/03/2022 05:27","R_RwxdxJqqIUnrHSp","anonymous","EN","1","","UNI05","","","","","","1st Year","","","","","2","4","2","4","1","3","3","4","4","4","3","4","2","2","3","2","3","","","1","1","","1","","1","0","0","1","1","0","1","0","0","4","2","3","4","3","4","3","4","2","","","3","3","1",""
"442","09/03/2022 10:22","09/03/2022 10:50","0","100","1706","1","09/03/2022 10:50","R_8HMSRia7H6fPlKx","anonymous","EN","1","","UNI45","","","","","","2nd Year","","","","","2","1","2","4","2","4","3","5","4","4","2","2","1","5","2","3","4","","1","1","1","","1","","1","0","0","1","0","0","0","0","0","5","2","5","2","4","2","4","3","1","1","Too few studies being replicated to demonstrate their reliability in the same or differing populations ","2","3","3",""
"443","23/03/2022 06:27","23/03/2022 13:10","0","100","24188","1","23/03/2022 13:10","R_3iKERIntpYpDWWv","anonymous","EN","1","","UNI45","","","","","","1st Year","","","","","2","4","2","4","2","4","2","4","2","4","2","3","1","5","1","3","3","","","","","","","","","0","0","0","0","0","0","0","0","4","2","3","3","3","3","3","3","3","","","2","3","1",""
"444","24/03/2022 09:04","24/03/2022 09:06","0","10","138","0","31/03/2022 09:06","R_2wyHj4d9bDGI3mL","anonymous","EN","1","","UNI45","","","","","","0","","","","","2","","","","","","","","","","","","","","","","","1","","","","","1","","1","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","",""
"445","10/03/2022 04:28","10/03/2022 04:40","0","35","719","0","17/03/2022 05:40","R_2zcIPt65Mljw1z4","anonymous","EN","1","","UNI87","","","","","","0","","","","","2","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","0","0","0","2","4","4","4","3","4","3","3","2","","","2","2","3",""
